phase1_archetype_id,subtype_id,share_low,share_base,share_high,count_low,count_base,count_high,denominator_count_base,allocation_formula,conditional_method,model_version,run_id
ARC-10-008,DOM-21-SUB-03,0.23994485205855143,0.282155256182669,0.32436566030678665,291714.70668732823,762294.0307738361,1752666.3155961086,2701682.9,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-009,DOM-21-SUB-01,0.4468758656245649,0.49357979687256187,0.5402837281205589,389003.75094165996,954798.5476861631,2090288.6310039416,1934436.0400000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-009,DOM-21-SUB-02,0.15598158865927347,0.19637039003454643,0.23675919140981935,135781.38300552926,379865.9596716835,915991.025328826,1934436.0400000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-009,DOM-21-SUB-03,0.26366638544983106,0.31004981309289176,0.3564332407359525,229520.5913478082,599771.5326421536,1378994.6134672456,1934436.0400000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-010,DOM-21-SUB-01,0.4288475396569111,0.47366729285619424,0.5184870460554775,646944.3101834285,1587906.2510366447,3476316.9588868977,3352366.2600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-010,DOM-21-SUB-02,0.16704422516577522,0.2102975096661941,0.2535507941666129,251997.04096811454,704994.275966973,1699990.255120716,3352366.2600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-010,DOM-21-SUB-03,0.26875635680154464,0.3160351974776117,0.36331403815367885,405436.38421590894,1059465.7329963823,2435923.4465814917,3352366.2600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-011,DOM-22-SUB-01,0.07987476426578666,0.1452268441196121,0.21057892397343753,99454.56962657585,401836.6449558619,1165326.2703719996,2766958.46,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-011,DOM-22-SUB-02,0.038175968784928745,0.06941085233623408,0.1006457358875394,47534.09390916953,192056.94508755364,556965.1407539055,2766958.46,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-011,DOM-22-SUB-03,0.3832430492932094,0.46571982926879224,0.5481966092443751,477187.9188651193,1288627.4215850404,3033674.4913840755,2766958.46,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-011,DOM-22-SUB-04,0.23645991406736785,0.3196424742753616,0.40282503448335527,294423.64185580943,884437.448371544,2229200.2741270233,2766958.46,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-012,DOM-22-SUB-01,0.07936756462724144,0.1443046629586208,0.20924176129000013,85038.51140977719,343589.94509000884,996410.8407610257,2381003.7600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-012,DOM-22-SUB-02,0.040404293161151524,0.07346235120209367,0.10652040924303582,43291.24827157983,174914.13443062556,507250.98984881415,2381003.7600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-012,DOM-22-SUB-03,0.372188035671236,0.45228569376109096,0.5323833518509459,398781.5005621022,1076893.9374393662,2535213.52503701,2381003.7600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-012,DOM-22-SUB-04,0.24408304468435416,0.32994729207819457,0.4158115394720349,261523.19121556287,785605.7430399995,1980097.6778686072,2381003.7600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-013,DOM-22-SUB-01,0.0767313110968068,0.13951147472146688,0.20229163834612698,109815.29368271874,443698.156293813,1286724.6532520577,3180370.34,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-013,DOM-22-SUB-02,0.03884021271236346,0.07061856856793355,0.10239692442350365,55586.81722936126,224593.20092671213,651320.2826874652,3180370.34,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-013,DOM-22-SUB-03,0.4137737277787814,0.5028209388596477,0.5918681499405141,592179.1610844916,1599156.800280177,3764719.8185229674,3180370.34,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-013,DOM-22-SUB-04,0.21234845665625088,0.2870490178509518,0.36174957904565275,303906.02998244215,912922.1824992977,2300995.263408559,3180370.34,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-014,DOM-22-SUB-01,0.08786204487701324,0.1597491725036604,0.2316363001303076,128018.84335027167,517247.85192028945,1500018.7705688393,3237875.0,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-014,DOM-22-SUB-02,0.03895917018488314,0.0708348548816057,0.10271053957832825,56765.21542307032,229354.40574977905,665127.7766743592,3237875.0,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-014,DOM-22-SUB-03,0.3801543416534334,0.4619664085679848,0.5437784754825362,553901.5075414998,1495789.4851420638,3521373.462606034,3237875.0,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-014,DOM-22-SUB-04,0.22744004112518457,0.30744956404674906,0.3874590869683135,331390.09042119316,995483.2571878677,2509088.182435056,3237875.0,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-015,DOM-22-SUB-01,0.08032200851334424,0.1460400154788077,0.21175802244427117,122874.95190196644,496464.4521291574,1439746.9111745562,3399509.7200000007,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-015,DOM-22-SUB-02,0.039749208496752474,0.07227128817591358,0.10479336785507469,60807.51929115749,245686.94663093932,712492.145229724,3399509.7200000007,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-015,DOM-22-SUB-03,0.40938379166586747,0.4974862555541639,0.5855887194424604,626266.8805403573,1691209.3613227846,3981429.087333995,3399509.7200000007,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-10-015,DOM-22-SUB-04,0.21024266214792983,0.2842024407911148,0.3581622194342997,321624.8880887537,966148.9599171194,2435151.89260735,3399509.7200000007,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-001,DOM-08-SUB-01,0.57440238976971,0.6547735029746561,0.7351446161796021,805728.6835196965,2041038.36904247,4583137.104971228,3117167.02,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-001,DOM-08-SUB-02,0.127294209398576,0.1955650924510699,0.2638359755035638,178558.7901183968,609609.056451726,1644841.603058474,3117167.02,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-001,DOM-08-SUB-03,0.08231377251585072,0.14966140457427402,0.21700903663269733,115463.59964018653,466519.5945058041,1352906.824066832,3117167.02,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-002,DOM-08-SUB-01,0.5571087808995804,0.6350601503482715,0.7130115197969625,674062.1425891899,1707506.1671301182,3834192.9236796293,2688731.4,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-002,DOM-08-SUB-02,0.1428694615714904,0.21949371925613814,0.29611797694078584,172861.92334276185,590159.6550667633,1592363.4054103335,2688731.4,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-002,DOM-08-SUB-03,0.07999537171757476,0.14544613039559046,0.21089688907360615,96788.73050627184,391065.57780311845,1134090.1756290435,2688731.4,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-003,DOM-08-SUB-01,0.5865214457202234,0.6685882726531821,0.7506550995861409,761334.8289054984,1928581.7040749798,4330616.465608816,2884558.0800000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-003,DOM-08-SUB-02,0.1315622431437816,0.20212217323195542,0.2726821033201292,170774.51916749394,583033.1479433968,1573134.7288069474,2884558.0800000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-003,DOM-08-SUB-03,0.07110925476317438,0.1292895541148625,0.18746985346655062,92303.44892545193,372943.22798162396,1081535.3611467094,2884558.0800000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-004,DOM-08-SUB-01,0.5610511065978921,0.6395540912742231,0.7180570759505541,714016.2446887158,1808716.2357968357,4061459.4112374955,2828089.54,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-004,DOM-08-SUB-02,0.14052463886468342,0.21589131289684926,0.2912579869290151,178837.3175784699,610559.9637804466,1647407.3325508088,2828089.54,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-004,DOM-08-SUB-03,0.07950502770591018,0.1445545958289276,0.209604163951945,101181.30175462266,408813.3404227178,1185558.6872258815,2828089.54,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-005,DOM-08-SUB-01,0.5779607867138453,0.6588297953466636,0.739698803979482,578835.5835369291,1466282.210787249,3292526.249651533,2225585.7600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-005,DOM-08-SUB-02,0.1316407816471712,0.20224283378477176,0.2728448859223723,131840.0320811461,450108.770933435,1214479.3855953128,2225585.7600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-005,DOM-08-SUB-03,0.07641005397771053,0.13892737086856458,0.20144468775941862,76525.70762413077,309194.7782793162,896664.8570100169,2225585.7600000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-006,DOM-09-SUB-01,0.031177380827049104,0.056686146958271094,0.08219491308949309,39924.71290555066,161311.9713355582,467804.71687311877,2845703.5800000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-006,DOM-09-SUB-02,0.5106335321121465,0.597138878530993,0.6836442249498396,653900.2516798112,1699280.2443928323,3890897.6367721683,2845703.5800000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-006,DOM-09-SUB-03,0.06589883112816437,0.11981605659666249,0.1737332820651606,84387.84284665478,340960.98119860515,988786.8454759547,2845703.5800000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-006,DOM-09-SUB-04,0.034540073319078594,0.06280013330741561,0.09106019329575264,44230.864633904006,178710.5641773899,518260.6361144307,2845703.5800000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-006,DOM-09-SUB-05,0.08995733153366174,0.1635587846066577,0.23716023767965366,115196.35517666467,465439.8188956148,1349775.4747972828,2845703.5800000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-007,DOM-09-SUB-01,0.03580610834946554,0.06510201518084643,0.09439792201222733,33381.13511412223,134873.27318837264,391132.49224628066,2071721.9400000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-007,DOM-09-SUB-02,0.510136235952901,0.5965573364814506,0.6829784370100002,475587.1945856889,1235900.9224565837,2829882.8250010507,2071721.9400000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-007,DOM-09-SUB-03,0.06792107362196913,0.12349286113085295,0.17906464863973678,63321.110284944916,255842.86983816128,741944.3225306678,2071721.9400000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-007,DOM-09-SUB-04,0.030506685007833132,0.05546670001424205,0.08042671502065098,28440.615891328638,114911.57935890359,333243.5801408204,2071721.9400000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-007,DOM-09-SUB-05,0.08765959795593442,0.15938108719260802,0.23110257642928161,81722.84055159982,330193.29515797907,957560.5559581392,2071721.9400000002,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-008,DOM-09-SUB-01,0.035288401554568666,0.06416073009921575,0.09303305864386283,55159.88396366599,222868.21803501403,646317.8323015406,3473592.3,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-008,DOM-09-SUB-02,0.5274814286164394,0.6168409415399891,0.7062004544635389,824514.9429757787,2142653.9448580565,4906104.921762099,3473592.3,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-008,DOM-09-SUB-03,0.061422866720810265,0.11167793949238229,0.16193301226395432,96011.09859839977,387923.630700605,1124978.5290317545,3473592.3,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-008,DOM-09-SUB-04,0.028527874990912992,0.0518688636198418,0.07520985224877061,44592.393106709074,180171.28527963258,522496.7273109345,3473592.3,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-008,DOM-09-SUB-05,0.085498338886714,0.1554515252485709,0.2254047116104278,133643.86722885616,539975.2211266919,1565928.1412674051,3473592.3,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-009,DOM-09-SUB-01,0.03378545772460183,0.0614281049538215,0.08907075218304117,47454.72197785359,191736.25041557004,556035.1262051531,3121311.5000000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-009,DOM-09-SUB-02,0.5259413903288899,0.6150400086241301,0.7041386269193703,738732.1094817987,1919731.4518785968,4395671.987595282,3121311.5000000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-009,DOM-09-SUB-03,0.06942578296390475,0.12622869629800862,0.18303160963211249,97514.772642783,393999.0813849818,1142597.336016447,3121311.5000000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-009,DOM-09-SUB-04,0.027157623588356397,0.049377497433375266,0.07159737127839413,38145.331268553644,154122.55058001474,446955.3966820427,3121311.5000000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-009,DOM-09-SUB-05,0.08135913097986548,0.1479256926906645,0.21449225440146352,114276.23602085718,461722.1657408371,1338994.2806484275,3121311.5000000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-010,DOM-09-SUB-01,0.03227192058986174,0.05867621925429406,0.08508051791872638,30763.411712201178,124296.61297859062,360460.1776379128,2118347.3400000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-010,DOM-09-SUB-02,0.50987053307923,0.5962466214460512,0.6826227098128724,486037.299371746,1263057.4445242297,2892064.003111381,2118347.3400000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-010,DOM-09-SUB-03,0.06384928386072056,0.11608960701949192,0.16832993017826328,60864.73228226804,245918.11023138606,713162.5196710196,2118347.3400000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-010,DOM-09-SUB-04,0.034158957749207214,0.06210719590764947,0.09005543406609173,32562.241778342468,131564.61324582816,381537.37841290166,2118347.3400000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-11-010,DOM-09-SUB-05,0.09178419600488236,0.16688035637251336,0.24197651674014437,87493.86335744151,353510.55901996576,1025180.6211579008,2118347.3400000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-12-001,DOM-06-SUB-01,0.09965732574403348,0.18119513771642448,0.2627329496888155,96044.4505076669,388058.3858895632,1125369.3190797332,2141660.04,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-12-001,DOM-06-SUB-02,0.40823070922684684,0.5028500833347181,0.5974694574425895,393431.12867339875,1076933.929588636,2559152.924250549,2141660.04,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-12-001,DOM-06-SUB-03,0.17667438994717177,0.2613738408526264,0.346073291758081,170269.41646855598,559773.9104553894,1482342.679739087,2141660.04,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-12-001,DOM-06-SUB-04,0.030019515952927067,0.054580938096231026,0.07914236023953498,28931.21898143689,116893.81406641167,338992.0607925938,2141660.04,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
