association_id,domain_id_a,domain_id_b,entity_unit,weighted_support,effective_sample_size,prevalence_a,prevalence_b,joint_prevalence_low,joint_prevalence_base,joint_prevalence_high,lift,method_code,independence_assumed,caveat,model_version,run_id
ASSOC-DOM-01-DOM-02,DOM-01,DOM-02,person,175725.60874719982,3949.0330002543915,0.4152069699218108,0.4873744339384993,0.16662853648689155,0.19713262610758084,0.22763671572827013,0.974161873792261,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-10,DOM-04,DOM-10,person,609482.1905705656,13713.949946083585,0.7669202378053386,0.8862602188002495,0.6522961149573118,0.6837297400734782,0.7151633651896446,1.005942175078542,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-11,DOM-04,DOM-11,person,461067.4966120465,10357.924088425603,0.7669202378053386,0.6587699578107551,0.48532159211906145,0.5172350636197709,0.5491485351204803,1.0237737134707192,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-12,DOM-04,DOM-12,person,216310.7609042669,4864.452332264364,0.7669202378053386,0.31174674686114723,0.2117308612856647,0.24266189007051406,0.2735929188553634,1.0149612166796735,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-13,DOM-04,DOM-13,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-14,DOM-04,DOM-14,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-15,DOM-04,DOM-15,person,73994.68606986167,1670.4465230741416,0.7669202378053386,0.10901485226975005,0.05419171139774728,0.08300877081576934,0.11182583023379139,0.992860227989582,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-16,DOM-04,DOM-16,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-17,DOM-04,DOM-17,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-18,DOM-04,DOM-18,person,281230.0899408009,6394.775898371526,0.7669202378053386,0.40158562917192336,0.28406038939796935,0.3154897374705192,0.3469190855430691,1.024370057156542,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-19,DOM-04,DOM-19,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-20,DOM-04,DOM-20,person,141297.22079105716,3239.049674805693,0.7669202378053386,0.20543089043783516,0.12845728711786902,0.15851014769460928,0.18856300827134953,1.0060999415588228,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-21,DOM-04,DOM-21,person,214553.28931918205,4839.318099614975,0.7669202378053386,0.31289197055559875,0.20977575282737376,0.24069032205975446,0.27160489129213516,1.003030204802008,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-22,DOM-04,DOM-22,person,25064.30476204674,551.5021765011743,0.7669202378053386,0.0384209530987867,0.000830579251199056,0.028117656012284286,0.05540473277336952,0.9542469514442351,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-23,DOM-04,DOM-23,person,290112.78531729535,6446.423111175258,0.7669202378053386,0.4200931925662546,0.293972139688485,0.32545452905078975,0.3569369184130945,1.0101700246477012,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-04-DOM-24,DOM-04,DOM-24,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 enterprise의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-06,DOM-05,DOM-06,person,84586.53174063627,1904.3940941369544,0.24466326065762123,0.37763812371173333,0.06583633082759097,0.09489092258233298,0.12394551433707499,1.0270227846572657,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-07,DOM-05,DOM-07,person,200838.8494542689,4502.3919377478205,0.24466326065762123,0.9020973534862695,0.19452508080693995,0.22530517947615877,0.25608527814537757,1.0208196179483953,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-08,DOM-05,DOM-08,person,7645.956082975783,169.85263502080107,0.24466326065762123,0.03637293296774951,0.0,0.008577391835407523,0.03485321761179365,0.9638471522531893,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-09,DOM-05,DOM-09,person,15875.881839350439,356.7198752169236,0.24466326065762123,0.09737445744239172,0.0,0.017809892940915326,0.044639731479959276,0.747562484368199,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-10,DOM-05,DOM-10,person,200156.4674850477,4487.456270263768,0.24466326065762123,0.8862602188002495,0.19376654811755128,0.2245396692550813,0.2553127903926113,1.0355309020351144,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-11,DOM-05,DOM-11,person,154731.27619723603,3465.4889421511425,0.24466326065762123,0.6587699578107551,0.14334070040694044,0.17358074918732985,0.20382079796771926,1.0769586121074122,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-12,DOM-05,DOM-12,person,70288.59042856738,1575.4020211846062,0.24466326065762123,0.31174674686114723,0.05012253090266315,0.07885119599453064,0.10757986108639812,1.0338025413097192,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-13,DOM-05,DOM-13,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-14,DOM-05,DOM-14,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-15,DOM-05,DOM-15,person,24792.714927146,557.4034955361993,0.24466326065762123,0.10901485226975005,0.0005379724528421642,0.0278129809125091,0.05508798937217604,1.0427809959611192,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-16,DOM-05,DOM-16,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-17,DOM-05,DOM-17,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-18,DOM-05,DOM-18,person,85185.2975795368,1929.4314142209519,0.24466326065762123,0.40158562917192336,0.066495223465643,0.09556263049723213,0.12463003752882125,0.9726154708996992,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-19,DOM-05,DOM-19,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-20,DOM-05,DOM-20,person,44224.08903509258,1012.6993018120606,0.24466326065762123,0.20543089043783516,0.021607317673022836,0.049611498693085,0.07761567971314717,0.9870697411688704,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-21,DOM-05,DOM-21,person,63757.99221339299,1431.460812790827,0.24466326065762123,0.31289197055559875,0.04295971600952122,0.07152503570754103,0.10009035540556083,0.9343184082563937,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-22,DOM-05,DOM-22,person,8537.533079507179,187.83245183680464,0.24466326065762123,0.0384209530987867,0.0,0.00957758136928583,0.035925061885837384,1.018870427055745,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-23,DOM-05,DOM-23,person,99539.28855099966,2206.7799299843614,0.24466326065762123,0.4200931925662546,0.0823077923125054,0.11166523475339221,0.14102267719427902,1.0864345791113432,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-05-DOM-24,DOM-05,DOM-24,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 enterprise의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-07,DOM-06,DOM-07,person,306419.8168603539,6912.294444626591,0.37763812371173333,0.9020973534862695,0.3121769689316006,0.3437480946558286,0.37531922038005666,1.0090462197457404,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-08,DOM-06,DOM-08,person,13349.423949792046,298.7550684215335,0.37763812371173333,0.03637293296774951,0.0,0.014975660172740046,0.041656014262464146,1.0902643789872393,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-09,DOM-06,DOM-09,person,37903.32903184389,857.4713353382513,0.37763812371173333,0.09737445744239172,0.014729163428314561,0.042520739256714415,0.07031231508511426,1.1563250243520142,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-10,DOM-06,DOM-10,person,302813.0435780163,6831.375158545282,0.37763812371173333,0.8862602188002495,0.3081494970368888,0.33970194171323304,0.37125438638957725,1.0149880809735627,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-11,DOM-06,DOM-11,person,229299.41939191753,5167.697359483591,0.37763812371173333,0.6587699578107551,0.226185363758453,0.2572328360785522,0.2882803083986514,1.033991072816471,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-12,DOM-06,DOM-12,person,109302.12094455466,2466.0552080354755,0.37763812371173333,0.31174674686114723,0.09307948278440152,0.12261738226171787,0.1521552817390342,1.0415359835913334,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-13,DOM-06,DOM-13,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-14,DOM-06,DOM-14,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-15,DOM-06,DOM-15,person,35600.451504247394,806.3992308570205,0.37763812371173333,0.10901485226975005,0.012228232466559075,0.03993732356758558,0.06764641466861208,0.9701021232750101,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-16,DOM-06,DOM-16,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-17,DOM-06,DOM-17,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-18,DOM-06,DOM-18,person,143477.5214927176,3265.1230186236658,0.37763812371173333,0.40158562917192336,0.13087176373609422,0.16095605416257808,0.19104034458906194,1.0613370434259386,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-19,DOM-06,DOM-19,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-20,DOM-06,DOM-20,person,65943.76213630669,1511.6628830070197,0.37763812371173333,0.20543089043783516,0.04535595036405126,0.0739770776611462,0.10259820495824112,0.9535766135697387,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-21,DOM-06,DOM-21,person,104650.72262945086,2369.097799195879,0.37763812371173333,0.31289197055559875,0.08794586942999391,0.1173993473294963,0.1468528252289987,0.9935630521061126,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-22,DOM-06,DOM-22,person,12055.902780816876,266.76177882388146,0.37763812371173333,0.0384209530987867,0.0,0.013524561344380539,0.04012260658655068,0.9321358747663151,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-23,DOM-06,DOM-23,person,138795.30478392297,3096.1585357145623,0.37763812371173333,0.4200931925662546,0.12568717588380401,0.1557034465182515,0.18571971715269897,0.9814693701751591,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-06-DOM-24,DOM-06,DOM-24,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 enterprise의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-08,DOM-07,DOM-08,person,30387.57018489197,674.3302888850457,0.9020973534862695,0.03637293296774951,0.006578892137798973,0.034089405376276076,0.06159991861475318,1.0389333678673047,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-09,DOM-07,DOM-09,person,78457.32933652401,1765.5315881945485,0.9020973534862695,0.09737445744239172,0.05909532186612787,0.08801505642667336,0.11693479098721885,1.001978752463263,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-10,DOM-07,DOM-10,person,720559.7255970573,16188.92792084542,0.9020973534862695,0.8862602188002495,0.7778931885353699,0.8083388186104048,0.8387844486854397,1.011064287934973,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-11,DOM-07,DOM-11,person,540091.1457381524,12116.85764084858,0.9020973534862695,0.6587699578107551,0.5741247421849072,0.6058854293114563,0.6376461164380054,1.0195377576638378,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-12,DOM-07,DOM-12,person,253776.5475316384,5698.4626569822985,0.9020973534862695,0.31174674686114723,0.25344842470106876,0.2846917851990334,0.315935145696998,1.0123241483414642,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-13,DOM-07,DOM-13,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-14,DOM-07,DOM-14,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-15,DOM-07,DOM-15,person,87579.28788964693,1974.0588675128051,0.9020973534862695,0.10901485226975005,0.06913022121333598,0.09824825839217963,0.12736629557102327,0.9990466807489253,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-16,DOM-07,DOM-16,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-17,DOM-07,DOM-17,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-18,DOM-07,DOM-18,person,315978.19977511547,7173.738490548887,0.9020973534862695,0.40158562917192336,0.3228527984593983,0.3544708865059311,0.38608897455246394,0.9784733455142374,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-19,DOM-07,DOM-19,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-20,DOM-07,DOM-20,person,162410.78349275055,3721.868933629737,0.9020973534862695,0.20543089043783516,0.1518553255976831,0.1821957794676061,0.21253623333752908,0.9831485772826316,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-21,DOM-07,DOM-21,person,250478.55026028218,5641.29376754133,0.9020973534862695,0.31289197055559875,0.2497733438838185,0.28099202357844116,0.3122107032730638,0.9955112329331115,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-22,DOM-07,DOM-22,person,32635.803912575007,717.3468781087256,0.9020973534862695,0.0384209530987867,0.009013192686852883,0.036611520519319256,0.06420984835178563,1.0563217525832465,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-23,DOM-07,DOM-23,person,348489.25200157374,7734.017048805343,0.9020973534862695,0.4200931925662546,0.35919142982719915,0.39094245800091143,0.4226934861746237,1.0316058267149355,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-07-DOM-24,DOM-07,DOM-24,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 enterprise의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-08-DOM-09,DOM-08,DOM-09,person,12718.17269832605,283.7238945594848,0.03637293296774951,0.09737445744239172,0.0,0.014267509449448436,0.0409082426199126,4.028327728485062,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-08-DOM-10,DOM-08,DOM-10,person,30416.69355111649,675.3340368073268,0.03637293296774951,0.8862602188002495,0.006610403065316309,0.03412207657147559,0.06163375007763487,1.058512217891967,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-08-DOM-11,DOM-08,DOM-11,person,24110.26661652468,534.4897791908281,0.03637293296774951,0.6587699578107551,0.0,0.02704739626827547,0.05429175829622475,1.1287905268087366,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-08-DOM-12,DOM-08,DOM-12,person,12661.742209422184,281.7245919615596,0.03637293296774951,0.31174674686114723,0.0,0.014204204558661813,0.04084134628581913,1.2526699680159237,weighted_same_synthetic_person_joint,false,Nemotron 합성 내러티브 keyword joint와 공식 성인 보정가중치를 사용한 탐색적 의존성 프록시; 실재 개인 관측 아님,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-08-DOM-13,DOM-08,DOM-13,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
ASSOC-DOM-08-DOM-14,DOM-08,DOM-14,cross_unit,,,,,,,,,not_estimable_unit_guard,false,person와 household의 검증된 entity link가 없어 joint count를 산출하지 않음; 주변비율 독립곱 금지,kr-v0.2.1,RUN-P2-20260824T170416Z
